file,event_id,station,network,location,channel_used,instrument_type_used,pga_g,pgv_cms,snr_db,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,sampling_rate_hz,duration_sec,num_gaps,gap_fraction,is_clipped,has_three_components,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz
data/processed/waveforms/us6000jntl_KRTS.mseed,us6000jntl,KRTS,KO,,HNE,strong_motion,0.00025,0.0108,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,6e-05,5e-05,5e-05,4e-05,2e-05,1e-06,0.0258,182.82,24.299,26.851
data/processed/waveforms/us6000jntl_RFHY.mseed,us6000jntl,RFHY,KO,,HNN,strong_motion,8e-05,0.2281,,,,,,100.0,210.0,1,0.0001,True,True,True,False,False,"has_gaps,clipping_şüphesi",8e-05,7e-05,7e-05,7e-05,7e-05,4e-06,0.0636,197.71,0.005,21.027
data/processed/waveforms/us6000jntl_TUNC.mseed,us6000jntl,TUNC,KO,,HNE,strong_motion,0.00014,0.0121,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,9e-05,0.00021,0.00017,9e-05,3e-05,1e-06,0.0293,167.15,18.718,16.282
data/processed/waveforms/us6000jntl_URFA.mseed,us6000jntl,URFA,KO,,HHN,broadband,0.00218,0.0397,2.55,2023-02-06T13:17:02.990000Z,2023-02-06T13:17:16.740000Z,0.019,0.265,100.0,210.0,1,0.0238,False,True,True,False,False,has_gaps,0.00666,0.00272,0.00036,0.00013,5e-05,4.7e-05,0.0967,57.19,8.366,11.767
data/processed/waveforms/us6000jntm_CEYT.mseed,us6000jntm,CEYT,KO,,HHE,broadband,0.00026,0.0119,-0.93,2023-02-06T13:09:22.270000Z,2023-02-06T13:09:51.060000Z,0.056,0.005,100.0,210.0,1,0.0238,False,True,True,False,False,has_gaps,0.00067,0.00077,0.00025,7e-05,3e-05,2e-06,0.0318,175.42,3.486,8.316
data/processed/waveforms/us6000jntm_CMRD.mseed,us6000jntm,CMRD,KO,,HNE,strong_motion,7e-05,0.0052,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00017,0.00017,8e-05,5e-05,1e-05,1e-06,0.0228,179.81,49.983,21.844
data/processed/waveforms/us6000jntm_KRTS.mseed,us6000jntm,KRTS,KO,,HNE,strong_motion,0.00044,0.0223,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00064,0.00135,0.00036,0.00017,6e-05,5e-06,0.0446,150.84,3.714,11.629
data/processed/waveforms/us6000jntm_LFK.mseed,us6000jntm,LFK,KO,,HHE,broadband,4e-05,0.0033,2.08,2023-02-06T13:09:49.140000Z,,0.037,,100.0,210.0,0,0.0,False,True,True,False,True,,7e-05,0.0001,9e-05,4e-05,1e-05,0.0,0.0086,171.74,1.752,6.818
data/processed/waveforms/us6000jntm_SLFK.mseed,us6000jntm,SLFK,KO,,HNE,strong_motion,0.00093,0.0157,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.0007,0.00067,0.00036,8e-05,2e-05,5.3e-05,0.1876,149.77,43.241,34.051
data/processed/waveforms/us6000jntn_CEYT.mseed,us6000jntn,CEYT,KO,,HHE,broadband,9e-05,0.0058,3.12,2023-02-06T13:32:08.680000Z,,0.089,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00015,0.0002,0.00012,6e-05,2e-05,0.0,0.0101,146.0,4.328,12.088
data/processed/waveforms/us6000jntn_CMRD.mseed,us6000jntn,CMRD,KO,,HNE,strong_motion,5e-05,0.0041,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,5e-05,3e-05,4e-05,2e-05,1e-05,0.0,0.0196,180.32,49.893,32.062
data/processed/waveforms/us6000jntn_KRTS.mseed,us6000jntn,KRTS,KO,,HNE,strong_motion,8e-05,0.0125,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00011,0.00017,8e-05,7e-05,4e-05,0.0,0.0153,176.15,24.285,22.925
data/processed/waveforms/us6000jntn_LFK.mseed,us6000jntn,LFK,KO,,HHE,broadband,1e-05,0.0025,2.38,2023-02-06T13:32:36.880000Z,,0.003,,100.0,210.0,0,0.0,False,True,True,False,True,,1e-05,1e-05,2e-05,1e-05,0.0,0.0,0.0016,159.81,1.662,9.921
data/processed/waveforms/us6000jntn_SLFK.mseed,us6000jntn,SLFK,KO,,HNE,strong_motion,0.00052,0.0218,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,9e-05,7e-05,3e-05,4e-05,1e-05,1.7e-05,0.1065,179.44,43.746,35.211
data/processed/waveforms/us6000jntw_CMRD.mseed,us6000jntw,CMRD,KO,,HNE,strong_motion,5e-05,0.0028,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,3e-05,3e-05,2e-05,1e-05,0.0,1e-06,0.0216,185.82,49.769,36.048
data/processed/waveforms/us6000jntw_DARE.mseed,us6000jntw,DARE,KO,,HHE,broadband,0.00017,0.0038,2.9,2023-02-06T14:33:29.610000Z,,0.063,,100.0,210.0,0,0.0,True,True,True,False,True,clipping_şüphesi,0.00047,0.00029,8e-05,4e-05,1e-05,1e-06,0.0161,148.53,8.538,10.901
data/processed/waveforms/us6000jntw_KMRS.mseed,us6000jntw,KMRS,KO,,HHE,broadband,0.00019,0.009,2.58,2023-02-06T14:33:26.180000Z,2023-02-06T14:33:40.580000Z,0.139,0.145,100.0,210.0,0,0.0,False,True,True,False,True,,0.00036,0.00031,0.00033,6e-05,2e-05,1e-06,0.0172,154.13,2.243,10.386
data/processed/waveforms/us6000jntw_KYHL.mseed,us6000jntw,KYHL,KO,,HNE,strong_motion,1e-05,0.0072,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,1e-05,2e-05,4e-05,3e-05,1e-05,0.0,0.003,170.85,2.219,15.636
data/processed/waveforms/us6000jntw_RFHY.mseed,us6000jntw,RFHY,KO,,HNE,strong_motion,0.00011,0.0415,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,5e-05,2e-05,4e-05,4e-05,2e-05,1e-06,0.0217,107.21,17.056,24.512
data/processed/waveforms/us6000jntw_TUNC.mseed,us6000jntw,TUNC,KO,,HNE,strong_motion,3e-05,0.0081,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,5e-05,6e-05,9e-05,5e-05,1e-05,0.0,0.007,180.41,0.005,12.985
data/processed/waveforms/us6000jnu4_CMRD.mseed,us6000jnu4,CMRD,KO,,HNE,strong_motion,5e-05,0.0056,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,6e-05,0.00011,8e-05,0.00011,3e-05,1e-06,0.0216,180.13,49.412,25.371
data/processed/waveforms/us6000jnu4_DARE.mseed,us6000jnu4,DARE,KO,,HHE,broadband,0.00072,0.0368,8.27,2023-02-06T13:06:47.160000Z,,0.287,,100.0,210.0,1,0.0476,True,True,True,False,False,"has_gaps,clipping_şüphesi",0.00189,0.00244,0.00077,0.0003,0.00013,9e-06,0.0513,76.84,4.981,8.143
data/processed/waveforms/us6000jnu4_KMRS.mseed,us6000jnu4,KMRS,KO,,HHE,broadband,0.00086,0.0701,4.18,2023-02-06T13:06:57.690000Z,2023-02-06T13:07:38.930000Z,0.1,0.347,100.0,210.0,0,0.0,False,True,True,False,True,,0.00162,0.00163,0.00229,0.00066,0.00018,1.1e-05,0.0584,138.69,2.343,7.357
data/processed/waveforms/us6000jnu4_KOZK.mseed,us6000jnu4,KOZK,KO,,HNE,strong_motion,0.00012,0.0193,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00011,9e-05,0.00014,0.00054,8e-05,2e-06,0.0363,179.01,0.981,27.704
data/processed/waveforms/us6000jnu4_KRTS.mseed,us6000jnu4,KRTS,KO,,HNE,strong_motion,0.00038,0.0208,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00063,0.00165,0.00056,0.00011,5e-05,3e-06,0.026,80.38,3.971,11.563
data/processed/waveforms/us6000jnu4_SARI.mseed,us6000jnu4,SARI,KO,,HHE,broadband,0.00081,0.0233,2.63,2023-02-06T13:07:06.530000Z,2023-02-06T13:08:14.370000Z,0.031,0.075,100.0,210.0,0,0.0,False,True,True,False,True,,0.00257,0.00143,0.0004,0.00028,7e-05,1.5e-05,0.0863,167.49,6.204,11.648
data/processed/waveforms/us6000jnu4_TUNC.mseed,us6000jnu4,TUNC,KO,,HNE,strong_motion,0.00021,0.0187,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00025,0.00047,0.00075,0.00029,6e-05,2e-06,0.0314,106.58,1.652,11.229
data/processed/waveforms/us6000jnu5_CMRD.mseed,us6000jnu5,CMRD,KO,,HNE,strong_motion,0.00261,0.0379,8.97,2023-02-06T10:46:49.360000Z,2023-02-06T10:46:51.990000Z,0.171,0.201,100.0,210.0,0,0.0,False,True,True,True,True,,0.00255,0.00053,0.00017,8e-05,5e-05,3.2e-05,0.0643,11.81,19.651,27.333
data/processed/waveforms/us6000jnu5_DARE.mseed,us6000jnu5,DARE,KO,,HHE,broadband,0.00104,0.1638,-1.69,2023-02-06T10:45:31.470000Z,,0.008,,100.0,210.0,0,0.0,True,True,True,False,True,clipping_şüphesi,0.00245,0.00405,0.00208,0.00078,0.00039,2.9e-05,0.1177,155.28,4.233,8.634
data/processed/waveforms/us6000jnu5_KMRS.mseed,us6000jnu5,KMRS,KO,,HHE,broadband,0.00117,0.0751,5.41,2023-02-06T10:45:02.930000Z,2023-02-06T10:47:59.770000Z,0.075,0.177,100.0,210.0,0,0.0,False,True,True,False,True,,0.00164,0.00201,0.00289,0.00046,0.00013,2.2e-05,0.1049,164.95,1.705,7.334
data/processed/waveforms/us6000jnu5_KYHL.mseed,us6000jnu5,KYHL,KO,,HNE,strong_motion,0.00012,0.0548,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00018,0.00022,0.00041,0.00016,4e-05,1e-06,0.0294,187.05,0.052,6.817
data/processed/waveforms/us6000jnu5_RFHY.mseed,us6000jnu5,RFHY,KO,,HNE,strong_motion,0.00021,0.5884,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,0.00018,0.00026,0.00055,0.0004,0.00012,3e-06,0.0495,185.03,0.005,15.059
data/processed/waveforms/us6000jnu5_TUNC.mseed,us6000jnu5,TUNC,KO,,HNE,strong_motion,0.0003,0.064,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00031,0.00067,0.00075,0.00051,0.00012,5e-06,0.0608,184.05,1.638,5.527
data/processed/waveforms/us6000jnu7_CMRD.mseed,us6000jnu7,CMRD,KO,,HNE,strong_motion,0.00021,0.0153,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00029,0.00055,0.00032,0.00023,4e-05,1e-06,0.025,187.06,49.84,17.528
data/processed/waveforms/us6000jnu7_GAZ.mseed,us6000jnu7,GAZ,KO,,HHE,broadband,0.00174,0.1258,11.82,2023-02-06T16:28:15.980000Z,2023-02-06T16:28:19.840000Z,0.367,0.52,100.0,210.0,0,0.0,False,True,True,False,True,,0.00638,0.00337,0.00291,0.00137,0.00025,4.4e-05,0.0795,15.64,1.371,9.118
data/processed/waveforms/us6000jnu7_KHMN.mseed,us6000jnu7,KHMN,KO,,HNE,strong_motion,0.07471,145.2788,17.37,2023-02-06T16:28:53.220000Z,,0.511,,100.0,37.99,0,0.0,False,True,True,True,True,,0.11931,0.12777,0.13062,0.13087,0.12973,0.263419,5.2078,15.06,0.027,7.907
data/processed/waveforms/us6000jnu7_KMRS.mseed,us6000jnu7,KMRS,KO,,HHE,broadband,0.00769,0.2859,22.26,2023-02-06T16:28:12.490000Z,2023-02-06T16:30:16.230000Z,0.475,0.297,100.0,210.0,0,0.0,False,True,True,False,True,,0.02067,0.01483,0.00773,0.0018,0.00033,0.000182,0.0884,4.75,5.514,9.378
data/processed/waveforms/us6000jnu7_KOZT.mseed,us6000jnu7,KOZT,KO,,HHE,broadband,0.00021,0.0195,4.69,2023-02-06T16:28:27.070000Z,2023-02-06T16:28:39.400000Z,0.119,0.203,100.0,210.0,0,0.0,False,True,True,False,True,,0.00032,0.00058,0.0008,0.00021,3e-05,1e-06,0.0199,52.99,2.157,3.822
data/processed/waveforms/us6000jnu7_KRTS.mseed,us6000jnu7,KRTS,KO,,HNE,strong_motion,0.0001,0.0156,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00011,0.00035,0.00016,8e-05,3e-05,1e-06,0.0195,162.26,24.227,18.794
data/processed/waveforms/us6000jnu7_TUNC.mseed,us6000jnu7,TUNC,KO,,HNE,strong_motion,0.00018,0.0195,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00019,0.00026,0.00053,0.00032,8e-05,1e-06,0.0276,163.32,1.086,13.194
data/processed/waveforms/us6000jnut_ARPRA.mseed,us6000jnut,ARPRA,KO,,HNE,strong_motion,0.00073,0.0323,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00164,0.0023,0.00068,0.00029,0.00012,1.4e-05,0.0555,30.01,3.719,6.492
data/processed/waveforms/us6000jnut_DARE.mseed,us6000jnut,DARE,KO,,HHE,broadband,0.00078,0.0472,5.68,2023-02-06T20:40:16.390000Z,2023-02-06T20:40:24.710000Z,0.207,0.451,100.0,210.0,0,0.0,False,True,True,False,True,,0.00302,0.00155,0.00163,0.00032,8e-05,9e-06,0.0338,18.15,1.776,11.178
data/processed/waveforms/us6000jnut_KHMN.mseed,us6000jnut,KHMN,KO,,HNE,strong_motion,0.00067,0.0172,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00151,0.00127,0.00021,0.0001,0.0001,1.2e-05,0.0727,134.66,19.499,17.403
data/processed/waveforms/us6000jnut_KYHL.mseed,us6000jnut,KYHL,KO,,HNE,strong_motion,0.00011,0.0184,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00012,0.00019,0.00035,0.00012,6e-05,1e-06,0.0159,94.9,0.186,6.206
data/processed/waveforms/us6000jnut_RFHY.mseed,us6000jnut,RFHY,KO,,HNE,strong_motion,0.00018,0.6128,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,0.00018,0.00018,0.00018,0.00018,0.00018,3e-05,0.172,197.81,0.005,15.935
data/processed/waveforms/us6000jnut_TUNC.mseed,us6000jnut,TUNC,KO,,HNE,strong_motion,0.00029,0.0232,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00039,0.00059,0.00075,0.00018,0.00013,2e-06,0.0274,62.22,2.39,5.628
data/processed/waveforms/us6000jnuz_CMRD.mseed,us6000jnuz,CMRD,KO,,HNE,strong_motion,8e-05,0.0054,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,7e-05,0.00014,0.00012,4e-05,1e-05,1e-06,0.0199,185.46,49.288,25.202
data/processed/waveforms/us6000jnuz_KHMN.mseed,us6000jnuz,KHMN,KO,,HNE,strong_motion,0.00294,0.0236,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00102,0.00063,0.00021,6e-05,2e-05,0.009398,3.1378,184.37,24.975,25.672
data/processed/waveforms/us6000jnuz_KMRS.mseed,us6000jnuz,KMRS,KO,,HHE,broadband,0.00068,0.0307,4.78,2023-02-06T19:25:15.930000Z,,0.283,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00099,0.00212,0.00088,0.00018,4e-05,3e-06,0.0226,28.17,4.314,8.064
data/processed/waveforms/us6000jnuz_KOZK.mseed,us6000jnuz,KOZK,KO,,HNE,strong_motion,8e-05,0.0056,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,5e-05,9e-05,0.00015,9e-05,2e-05,1e-06,0.0286,187.66,49.669,32.655
data/processed/waveforms/us6000jnuz_KOZT.mseed,us6000jnuz,KOZT,KO,,HHE,broadband,0.00018,0.0117,2.85,2023-02-06T19:25:20.680000Z,,0.112,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00025,0.00051,0.0004,0.00019,3e-05,1e-06,0.0121,21.12,2.405,3.948
data/processed/waveforms/us6000jnuz_KRTS.mseed,us6000jnuz,KRTS,KO,,HNE,strong_motion,5e-05,0.0112,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,6e-05,5e-05,3e-05,1e-05,1e-05,1e-06,0.0212,185.03,24.237,28.786
data/processed/waveforms/us6000jnuz_SARI.mseed,us6000jnuz,SARI,KO,,HHE,broadband,0.00527,0.1122,-1.48,2023-02-06T19:25:01.630000Z,2023-02-06T19:25:22.780000Z,0.002,0.205,100.0,210.0,0,0.0,False,True,True,False,True,,0.01034,0.00456,0.00081,0.00014,3e-05,0.000112,0.1053,40.3,14.147,17.029
data/processed/waveforms/us6000jnvi_CMRD.mseed,us6000jnvi,CMRD,KO,,HNE,strong_motion,0.00034,0.0167,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00041,0.0008,0.00067,0.00012,4e-05,2e-06,0.0318,147.73,49.564,13.218
data/processed/waveforms/us6000jnvi_GAZ.mseed,us6000jnvi,GAZ,KO,,HHE,broadband,0.00922,2.0471,10.59,2023-02-06T02:01:44.530000Z,2023-02-06T02:03:48.700000Z,0.207,0.02,100.0,34.99,24,4.0303,False,True,True,False,False,has_gaps,0.01954,0.01223,0.0124,0.00283,0.00078,0.000511,0.3041,141.61,2.025,10.386
data/processed/waveforms/us6000jnvi_KHMN.mseed,us6000jnvi,KHMN,KO,,HNE,strong_motion,0.03145,0.5644,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.05793,0.02408,0.00652,0.00253,0.00086,0.006035,1.9254,168.09,25.061,16.397
data/processed/waveforms/us6000jnvi_KMRS.mseed,us6000jnvi,KMRS,KO,,HHE,broadband,0.00832,0.2805,12.97,2023-02-06T02:01:50.780000Z,2023-02-06T02:02:52.930000Z,0.347,0.097,100.0,210.0,0,0.0,False,True,True,False,True,,0.0197,0.0161,0.00494,0.0014,0.00118,0.000245,0.2414,137.0,5.704,9.561
data/processed/waveforms/us6000jnvi_KRTS.mseed,us6000jnvi,KRTS,KO,,HNE,strong_motion,0.00046,0.0552,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00061,0.00149,0.00088,0.00048,0.00019,6e-06,0.0564,124.23,2.419,10.294
data/processed/waveforms/us6000jnvi_TUNC.mseed,us6000jnvi,TUNC,KO,,HNE,strong_motion,0.00026,0.0248,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.0003,0.0004,0.00087,0.00043,8e-05,3e-06,0.0402,185.38,2.005,5.677
data/processed/waveforms/us6000jnvk_CMRD.mseed,us6000jnvk,CMRD,KO,,HNE,strong_motion,0.00025,0.019,0.44,2023-02-06T13:13:17.480000Z,,0.01,,100.0,210.0,0,0.0,False,True,True,True,True,,0.00033,0.00035,0.00039,0.00019,7e-05,2e-06,0.03,150.52,49.85,14.813
data/processed/waveforms/us6000jnvk_KMRS.mseed,us6000jnvk,KMRS,KO,,HHE,broadband,0.0018,0.0982,-0.79,2023-02-06T13:12:49.750000Z,2023-02-06T13:14:18.440000Z,0.091,0.151,100.0,210.0,0,0.0,False,True,True,False,True,,0.00212,0.00337,0.0035,0.00069,0.00036,3e-05,0.0827,101.57,4.071,6.215
data/processed/waveforms/us6000jnvk_KOZK.mseed,us6000jnvk,KOZK,KO,,HNE,strong_motion,0.00021,0.0221,-1.26,2023-02-06T13:13:30.050000Z,,0.021,,100.0,210.0,0,0.0,False,True,True,True,True,,0.00018,0.00038,0.00048,0.00031,0.00011,3e-06,0.044,161.17,0.79,20.691
data/processed/waveforms/us6000jnvk_KOZT.mseed,us6000jnvk,KOZT,KO,,HHE,broadband,0.00081,0.0516,2.68,2023-02-06T13:12:28.080000Z,2023-02-06T13:13:00.130000Z,0.046,0.187,100.0,210.0,0,0.0,False,True,True,False,True,,0.00105,0.00157,0.00171,0.00081,0.00011,1.9e-05,0.0681,45.16,2.586,3.681
data/processed/waveforms/us6000jnvk_KRTS.mseed,us6000jnvk,KRTS,KO,,HNE,strong_motion,0.00015,0.0164,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00019,0.00046,0.00035,0.00012,4e-05,1e-06,0.0287,152.39,2.567,15.719
data/processed/waveforms/us6000jnvk_SARI.mseed,us6000jnvk,SARI,KO,,HHE,broadband,0.00444,0.1019,4.29,2023-02-06T13:12:41.040000Z,2023-02-06T13:14:52.920000Z,0.054,0.025,100.0,210.0,0,0.0,False,True,True,False,True,,0.0151,0.00758,0.00183,0.00055,0.00014,0.000133,0.1571,27.19,8.561,10.451
data/processed/waveforms/us6000jnvk_TUNC.mseed,us6000jnvk,TUNC,KO,,HNE,strong_motion,0.00016,0.0164,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00017,0.00029,0.00046,0.00025,5e-05,1e-06,0.0302,150.32,1.129,10.842
data/processed/waveforms/us6000jnvq_DARE.mseed,us6000jnvq,DARE,KO,,HHE,broadband,0.00019,0.0912,7.99,2023-02-06T01:42:21.570000Z,2023-02-06T01:44:33.620000Z,0.207,0.108,100.0,210.0,0,0.0,False,True,True,False,True,,0.00033,0.00049,0.0005,0.00024,7e-05,1e-06,0.0276,148.16,0.067,6.07
data/processed/waveforms/us6000jnvq_KARO.mseed,us6000jnvq,KARO,KO,,HHE,broadband,0.0001,0.0681,10.14,2023-02-06T01:41:15.420000Z,2023-02-06T01:41:39.610000Z,0.212,0.057,100.0,210.0,0,0.0,False,True,True,False,True,,0.00011,0.00021,0.00026,0.00011,6e-05,0.0,0.0175,185.68,0.052,5.335
data/processed/waveforms/us6000jnvq_KHMN.mseed,us6000jnvq,KHMN,KO,,HNE,strong_motion,0.0162,0.22,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.0295,0.00841,0.00137,0.00142,0.00049,0.004758,1.8299,179.51,25.051,17.763
data/processed/waveforms/us6000jnvq_RFHY.mseed,us6000jnvq,RFHY,KO,,HNE,strong_motion,0.00104,0.0906,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,0.0025,0.00203,0.00092,0.0002,5e-05,9e-06,0.0371,13.65,0.005,16.327
data/processed/waveforms/us6000jnvq_TUNC.mseed,us6000jnvq,TUNC,KO,,HNE,strong_motion,0.00018,0.0551,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00019,0.00035,0.00048,0.00025,8e-05,1e-06,0.0257,127.88,0.071,7.263
data/processed/waveforms/us6000jnvq_URFA.mseed,us6000jnvq,URFA,KO,,HHE,broadband,0.00167,0.1068,2.77,2023-02-06T01:41:26.900000Z,2023-02-06T01:42:40.720000Z,0.079,0.021,100.0,210.0,0,0.0,False,True,True,False,True,,0.00343,0.0054,0.00092,0.00026,0.00024,7.4e-05,0.2104,163.99,5.309,12.239
data/processed/waveforms/us6000jnw0_CMRD.mseed,us6000jnw0,CMRD,KO,,HNE,strong_motion,6e-05,0.0033,,,,,,100.0,210.0,0,0.0,True,True,True,False,False,clipping_şüphesi,6e-05,9e-05,0.0001,3e-05,1e-05,1e-06,0.0215,188.26,49.26,25.704
data/processed/waveforms/us6000jnw0_GAZ.mseed,us6000jnw0,GAZ,KO,,HHE,broadband,0.00548,0.2896,7.61,2023-02-06T02:33:10.570000Z,2023-02-06T02:34:09.460000Z,0.12,0.068,100.0,210.0,0,0.0,False,True,True,False,True,,0.00908,0.01093,0.00562,0.00185,0.00083,0.000268,0.2304,50.34,3.624,10.586
data/processed/waveforms/us6000jnw0_KHMN.mseed,us6000jnw0,KHMN,KO,,HNE,strong_motion,0.00653,0.1363,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.01749,0.00932,0.00309,0.00082,0.00022,0.01109,3.3477,183.39,25.065,18.042
data/processed/waveforms/us6000jnw0_KMRS.mseed,us6000jnw0,KMRS,KO,,HHE,broadband,0.00111,0.0554,8.99,2023-02-06T02:32:18.570000Z,2023-02-06T02:33:10.870000Z,0.292,0.268,100.0,210.0,0,0.0,False,True,True,False,True,,0.0022,0.00366,0.00137,0.00054,0.00014,2.4e-05,0.0983,176.98,4.89,10.274
data/processed/waveforms/us6000jnw0_KRTS.mseed,us6000jnw0,KRTS,KO,,HNE,strong_motion,0.00024,0.015,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00068,0.00034,0.00021,0.00012,3e-05,2e-06,0.0409,193.46,20.347,21.323
data/processed/waveforms/us6000jnw0_SARI.mseed,us6000jnw0,SARI,KO,,HHE,broadband,0.00055,0.0254,5.84,2023-02-06T02:33:54.030000Z,2023-02-06T02:34:39.950000Z,0.058,0.114,100.0,210.0,0,0.0,False,True,True,False,True,,0.00109,0.00186,0.00065,0.0002,4e-05,7e-06,0.057,194.33,3.162,7.513
data/processed/waveforms/us6000jnw0_TUNC.mseed,us6000jnw0,TUNC,KO,,HNE,strong_motion,8e-05,0.0094,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,9e-05,9e-05,0.00031,0.00013,3e-05,0.0,0.0122,171.24,1.833,8.24
data/processed/waveforms/us6000jnw7_CMRD.mseed,us6000jnw7,CMRD,KO,,HNE,strong_motion,0.00025,0.0278,2.76,2023-02-06T10:48:29.650000Z,2023-02-06T10:48:31.030000Z,0.043,0.205,100.0,210.0,0,0.0,False,True,True,True,True,,0.00026,0.0003,0.00048,0.00042,9e-05,1e-06,0.0294,162.1,49.488,16.044
data/processed/waveforms/us6000jnw7_DARE.mseed,us6000jnw7,DARE,KO,,HHE,broadband,0.00125,0.0965,2.69,2023-02-06T10:48:03.830000Z,,0.016,,100.0,210.0,0,0.0,True,True,True,False,True,clipping_şüphesi,0.00225,0.00403,0.00152,0.00032,0.0001,1.7e-05,0.0795,190.13,4.262,9.471
data/processed/waveforms/us6000jnw7_KMRS.mseed,us6000jnw7,KMRS,KO,,HHE,broadband,0.00117,0.0763,2.05,2023-02-06T10:48:00.520000Z,,0.113,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00164,0.00201,0.00289,0.00069,0.00016,2.1e-05,0.0914,155.85,1.714,7.596
data/processed/waveforms/us6000jnw7_KOZK.mseed,us6000jnw7,KOZK,KO,,HNE,strong_motion,0.0005,0.1257,-3.36,2023-02-06T10:48:17.560000Z,2023-02-06T10:48:42.340000Z,0.068,0.013,100.0,158.87,6,0.2833,False,True,True,False,False,has_gaps,0.0003,0.00053,0.00065,0.00049,0.00013,6e-06,0.056,142.43,1.6,23.966
data/processed/waveforms/us6000jnw7_KRTS.mseed,us6000jnw7,KRTS,KO,,HNE,strong_motion,0.00013,0.069,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00015,0.0002,0.00033,0.0001,6e-05,1e-06,0.0257,141.59,0.067,10.676
data/processed/waveforms/us6000jnw7_SARI.mseed,us6000jnw7,SARI,KO,,HHE,broadband,0.0023,0.0863,9.92,2023-02-06T10:47:48.470000Z,2023-02-06T10:47:56.990000Z,0.203,0.017,100.0,182.87,0,0.0,False,True,True,False,True,,0.01067,0.00616,0.002,0.00129,0.0002,0.000152,0.2494,158.28,4.605,11.396
data/processed/waveforms/us6000jnw7_TUNC.mseed,us6000jnw7,TUNC,KO,,HNE,strong_motion,0.00031,0.0596,,,,,,100.0,210.0,0,0.0,False,True,True,True,False,,0.00031,0.00067,0.00058,0.00051,0.00013,4e-06,0.0484,124.61,1.076,5.316
data/processed/waveforms/us6000jnwh_DARE.mseed,us6000jnwh,DARE,KO,,HHE,broadband,7e-05,0.004,-0.27,2023-02-06T06:28:22.830000Z,,0.01,,100.0,210.0,0,0.0,False,True,True,False,True,,0.00026,0.00019,9e-05,4e-05,1e-05,0.0,0.0073,118.03,4.681,7.881
