event_id,station,network,location,channel_used,instrument_type_used,event_latitude,event_longitude,depth_km,station_latitude,station_longitude,epicentral_distance_km,hypocentral_distance_km,magnitude,mag_type,mw_estimate,time_utc,pga_g,pgv_cms,snr_db,vs30_ms,nehrp_site_class,has_strong_motion,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,file
us7000594r,DATC,KO,,HNE,strong_motion,35.6836,27.636,10.0,36.7584,27.6602,119.53,119.95,4.9,mww,4.9,2019-08-28 11:58:18.490000+00:00,0.00381,0.3567,,436.0,C,True,0.00657,0.00471,0.00346,0.00076,0.00021,0.002128,1.2306,147.01,42.77,25.922,,,,,True,False,False,has_gaps,data/processed/waveforms/us7000594r_DATC.mseed
us7000594r,DIDI,KO,,HNE,strong_motion,35.6836,27.636,10.0,37.3767,27.2398,191.56,191.82,4.9,mww,4.9,2019-08-28 11:58:18.490000+00:00,0.00038,0.0336,,316.0,D,True,0.00034,0.00061,0.00111,0.0004,0.00013,7e-06,0.0651,148.97,36.993,19.474,,,,,True,True,False,,data/processed/waveforms/us7000594r_DIDI.mseed
us7000594r,CAME,KO,,HNE,strong_motion,35.6836,27.636,10.0,36.9435,29.3023,204.73,204.97,4.9,mww,4.9,2019-08-28 11:58:18.490000+00:00,0.00025,0.0177,3.85,469.0,C,True,0.00033,0.00082,0.00057,0.00021,9e-05,4e-06,0.041,80.86,2.424,10.414,2019-08-28T11:58:53.830000Z,2019-08-28T11:58:56.660000Z,0.057,0.051,True,True,True,,data/processed/waveforms/us7000594r_CAME.mseed
us70005a9c,DIDI,KO,,HNE,strong_motion,37.4855,26.8329,10.0,37.3767,27.2398,37.91,39.21,4.6,mb,,2019-08-30 15:38:14.496000+00:00,0.01768,0.4576,0.72,316.0,D,True,0.03198,0.03541,0.00411,0.00051,0.00026,0.003852,0.6664,10.97,6.352,11.609,2019-08-30T15:38:31.030000Z,,0.048,,True,True,True,,data/processed/waveforms/us70005a9c_DIDI.mseed
us70005a9c,YKAV,KO,,HNE,strong_motion,37.4855,26.8329,10.0,37.1246,27.2801,56.35,57.23,4.6,mb,,2019-08-30 15:38:14.496000+00:00,0.00207,0.0704,,462.0,C,True,0.00611,0.00539,0.00228,0.00035,8e-05,4.8e-05,0.087,13.76,49.979,10.404,,,,,True,True,False,,data/processed/waveforms/us70005a9c_YKAV.mseed
us70005a9c,KUSD,KO,,HNE,strong_motion,37.4855,26.8329,10.0,37.8606,27.2868,57.75,58.61,4.6,mb,,2019-08-30 15:38:14.496000+00:00,0.00197,0.0771,,616.0,C,True,0.00397,0.00381,0.00229,0.00138,0.0002,6.5e-05,0.205,165.18,48.864,18.743,,,,,True,True,False,,data/processed/waveforms/us70005a9c_KUSD.mseed
us70005a9c,GMLD,KO,,HNE,strong_motion,37.4855,26.8329,10.0,38.0766,26.9157,66.13,66.88,4.6,mb,,2019-08-30 15:38:14.496000+00:00,0.00408,0.185,,289.0,D,True,0.01086,0.00956,0.00538,0.00156,0.00017,0.000244,0.2261,23.33,2.552,13.4,,,,,True,True,False,,data/processed/waveforms/us70005a9c_GMLD.mseed
us70005a9c,BLCB,KO,,BHE,broadband,37.4855,26.8329,10.0,38.3853,27.042,101.72,102.21,4.6,mb,,2019-08-30 15:38:14.496000+00:00,0.0019,0.2235,23.73,646.0,C,False,0.00236,0.00633,0.00134,0.00061,0.00013,3.9e-05,0.0647,19.88,3.847,5.321,2019-08-30T15:38:31.220000Z,,0.508,,True,False,True,clipping_şüphesi,data/processed/waveforms/us70005a9c_BLCB.mseed
us70005a9c,CESE,KO,,HNE,strong_motion,37.4855,26.8329,10.0,38.3306,26.2997,104.97,105.45,4.6,mb,,2019-08-30 15:38:14.496000+00:00,0.00038,0.1184,,410.0,C,True,0.00043,0.00057,0.00027,0.00044,0.00025,8e-06,0.0771,176.81,33.041,27.803,,,,,True,False,False,has_gaps,data/processed/waveforms/us70005a9c_CESE.mseed
us70005abi,DIDI,KO,,HNE,strong_motion,37.5207,26.8245,6.15,37.3767,27.2398,40.01,40.48,4.5,mwr,4.5,2019-08-30 17:21:04.367000+00:00,0.02107,0.517,3.29,316.0,D,True,0.03426,0.05232,0.00392,0.00062,0.00016,0.005868,0.7036,8.82,6.262,9.186,2019-08-30T17:21:21.590000Z,,0.093,,True,True,True,,data/processed/waveforms/us70005abi_DIDI.mseed
us70005abi,KUSD,KO,,HNE,strong_motion,37.5207,26.8245,6.15,37.8606,27.2868,55.53,55.87,4.5,mwr,4.5,2019-08-30 17:21:04.367000+00:00,0.00217,0.0709,,616.0,C,True,0.00479,0.00412,0.00167,0.0008,0.00012,8e-05,0.2294,140.51,49.012,18.482,,,,,True,True,False,,data/processed/waveforms/us70005abi_KUSD.mseed
us70005abi,YKAV,KO,,HNE,strong_motion,37.5207,26.8245,6.15,37.1246,27.2801,59.69,60.01,4.5,mwr,4.5,2019-08-30 17:21:04.367000+00:00,0.002,0.0779,,462.0,C,True,0.00433,0.00859,0.00249,0.00082,0.00015,4.4e-05,0.0807,13.05,49.993,9.441,,,,,True,True,False,,data/processed/waveforms/us70005abi_YKAV.mseed
us70005abi,GMLD,KO,,HNE,strong_motion,37.5207,26.8245,6.15,38.0766,26.9157,62.33,62.63,4.5,mwr,4.5,2019-08-30 17:21:04.367000+00:00,0.00384,0.1826,,289.0,D,True,0.00922,0.0096,0.00504,0.00107,0.00017,0.00023,0.1671,14.5,2.876,8.557,,,,,True,True,False,,data/processed/waveforms/us70005abi_GMLD.mseed
us70005abi,BLCB,KO,,BHE,broadband,37.5207,26.8245,6.15,38.3853,27.042,98.01,98.2,4.5,mwr,4.5,2019-08-30 17:21:04.367000+00:00,0.00086,0.0543,23.5,646.0,C,False,0.00147,0.00297,0.00104,0.00041,0.00013,1.8e-05,0.0484,21.8,3.6,5.467,2019-08-30T17:21:22.060000Z,,0.528,,True,False,True,,data/processed/waveforms/us70005abi_BLCB.mseed
us70005abi,CESE,KO,,HNE,strong_motion,37.5207,26.8245,6.15,38.3306,26.2997,101.14,101.33,4.5,mwr,4.5,2019-08-30 17:21:04.367000+00:00,0.00029,0.0846,,410.0,C,True,0.00048,0.00072,0.00048,0.00032,0.00014,1e-05,0.0894,178.8,43.336,28.122,,,,,True,True,False,,data/processed/waveforms/us70005abi_CESE.mseed
us70005b4k,FETI,KO,,HNE,strong_motion,36.355,28.7878,10.0,36.6903,29.096,46.35,47.42,4.6,mb,,2019-09-02 06:13:18.046000+00:00,0.00115,0.0983,,462.0,C,True,0.0009,0.00049,0.00018,8e-05,2e-05,0.000696,0.8435,185.44,39.284,34.642,,,,,True,True,False,,data/processed/waveforms/us70005b4k_FETI.mseed
us70005b4k,CAME,KO,,HNE,strong_motion,36.355,28.7878,10.0,36.9435,29.3023,79.93,80.55,4.6,mb,,2019-09-02 06:13:18.046000+00:00,0.00014,0.0187,,469.0,C,True,0.00024,0.00036,0.00016,7e-05,1e-05,1e-06,0.0238,164.72,49.283,19.79,,,,,True,True,False,,data/processed/waveforms/us70005b4k_CAME.mseed
us70005b4k,DEMR,KO,,HNE,strong_motion,36.355,28.7878,10.0,36.2365,29.9056,101.04,101.53,4.6,mb,,2019-09-02 06:13:18.046000+00:00,7e-05,0.1097,,861.0,B,True,7e-05,7e-05,5e-05,3e-05,3e-05,1e-06,0.0344,196.47,0.005,26.418,,,,,True,True,False,,data/processed/waveforms/us70005b4k_DEMR.mseed
us70005b4k,DATC,KO,,HNE,strong_motion,36.355,28.7878,10.0,36.7584,27.6602,110.25,110.7,4.6,mb,,2019-09-02 06:13:18.046000+00:00,0.00066,0.0457,,436.0,C,True,0.00084,0.00085,0.00028,7e-05,2e-05,2.8e-05,0.1464,192.59,23.894,20.946,,,,,True,True,False,,data/processed/waveforms/us70005b4k_DATC.mseed
us70005b4k,DAT,KO,,BHE,broadband,36.355,28.7878,10.0,36.7308,27.5767,115.98,116.41,4.6,mb,,2019-09-02 06:13:18.046000+00:00,0.00014,0.0069,,789.0,B,False,0.00032,0.00032,0.00011,4e-05,0.0,0.0,0.0078,23.0,6.718,6.727,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us70005b4k_DAT.mseed
us70005bq9,DAT,KO,,BHE,broadband,35.1737,27.8965,14.36,36.7308,27.5767,175.52,176.11,4.6,mb,,2019-09-04 01:01:32.884000+00:00,6e-05,0.0047,,789.0,B,False,9e-05,0.0002,0.00011,6e-05,2e-05,0.0,0.0072,47.34,3.938,4.452,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us70005bq9_DAT.mseed
us70005bq9,DATC,KO,,HNE,strong_motion,35.1737,27.8965,14.36,36.7584,27.6602,177.49,178.07,4.6,mb,,2019-09-04 01:01:32.884000+00:00,0.00046,0.0198,,436.0,C,True,0.00044,0.00014,0.00017,0.00017,5e-05,2.1e-05,0.1273,178.23,24.032,21.714,,,,,True,True,False,,data/processed/waveforms/us70005bq9_DATC.mseed
us70005bq9,DEMR,KO,,HNE,strong_motion,35.1737,27.8965,14.36,36.2365,29.9056,216.5,216.98,4.6,mb,,2019-09-04 01:01:32.884000+00:00,5e-05,0.0139,,861.0,B,True,1e-05,1e-05,1e-05,1e-05,1e-05,1e-06,0.0353,184.58,34.022,30.249,,,,,True,True,False,,data/processed/waveforms/us70005bq9_DEMR.mseed
us70005bq9,CAME,KO,,HNE,strong_motion,35.1737,27.8965,14.36,36.9435,29.3023,233.87,234.31,4.6,mb,,2019-09-04 01:01:32.884000+00:00,5e-05,0.0077,,469.0,C,True,2e-05,3e-05,2e-05,2e-05,1e-05,0.0,0.0195,186.04,49.836,36.738,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us70005bq9_CAME.mseed
us70005e8a,TASB,KO,,HHE,broadband,41.0373,44.1411,6.71,39.9838,44.2384,117.43,117.62,4.7,mb,,2019-09-10 16:22:47.212000+00:00,0.00038,0.0375,2.32,228.0,D,False,0.00048,0.00064,0.00053,0.00055,0.00018,4e-06,0.0359,74.49,0.667,4.974,2019-09-10T16:23:27.100000Z,,0.052,,True,False,True,,data/processed/waveforms/us70005e8a_TASB.mseed
us70005e8a,SENK,KO,,BHE,broadband,41.0373,44.1411,6.71,40.5614,42.3505,159.74,159.88,4.7,mb,,2019-09-10 16:22:47.212000+00:00,0.00025,0.0329,-1.75,864.0,B,False,0.00026,0.00042,0.0011,0.0005,0.00014,2e-06,0.0196,40.14,1.519,3.102,2019-09-10T16:23:15.540000Z,2019-09-10T16:23:29.500000Z,0.012,0.107,True,False,True,,data/processed/waveforms/us70005e8a_SENK.mseed
us70005e8a,AGRB,KO,,HHE,broadband,41.0373,44.1411,6.71,39.5755,42.992,189.51,189.63,4.7,mb,,2019-09-10 16:22:47.212000+00:00,6e-05,0.0077,8.56,474.0,C,False,6e-05,7e-05,0.00019,0.00011,5e-05,0.0,0.0068,72.94,1.229,5.497,2019-09-10T16:23:17.560000Z,2019-09-10T16:23:20.240000Z,0.245,0.045,True,False,True,,data/processed/waveforms/us70005e8a_AGRB.mseed
us70005e8a,BCA,KO,,BHE,broadband,41.0373,44.1411,6.71,41.445,41.6223,215.42,215.52,4.7,mb,,2019-09-10 16:22:47.212000+00:00,0.00022,0.0085,6.62,642.0,C,False,0.00066,0.00021,0.00017,0.00015,4e-05,1e-06,0.0181,137.46,10.808,8.949,2019-09-10T16:23:18.440000Z,2019-09-10T16:23:20.760000Z,0.236,0.036,True,False,True,,data/processed/waveforms/us70005e8a_BCA.mseed
us70005e8a,KOPR,KO,,HHE,broadband,41.0373,44.1411,6.71,39.9917,41.8535,225.63,225.73,4.7,mb,,2019-09-10 16:22:47.212000+00:00,7e-05,0.0165,-1.4,460.0,C,False,7e-05,8e-05,0.00016,0.00017,0.00018,0.0,0.0109,85.68,0.714,8.586,2019-09-10T16:23:55.980000Z,,0.009,,True,False,True,,data/processed/waveforms/us70005e8a_KOPR.mseed
us70005g9r,SAFT,KO,,HNE,strong_motion,40.6861,33.0299,10.0,41.2398,32.6871,67.96,68.69,4.7,mb,,2019-09-14 06:03:13.477000+00:00,0.00096,0.0479,,461.0,C,True,0.00264,0.00241,0.00058,0.00043,0.00015,1.2e-05,0.0407,19.46,5.452,9.769,,,,,True,True,False,,data/processed/waveforms/us70005g9r_SAFT.mseed
us70005g9r,TOS,KO,,HNE,strong_motion,40.6861,33.0299,10.0,41.0362,34.0226,92.11,92.65,4.7,mb,,2019-09-14 06:03:13.477000+00:00,0.00057,0.031,,667.0,C,True,0.0009,0.00289,0.00058,0.00044,0.00014,5e-06,0.0322,27.53,4.843,6.942,,,,,True,True,False,,data/processed/waveforms/us70005g9r_TOS.mseed
us70005g9r,KMON,KO,,HNE,strong_motion,40.6861,33.0299,10.0,41.3738,33.7839,99.23,99.73,4.7,mb,,2019-09-14 06:03:13.477000+00:00,0.00067,0.0769,,564.0,C,True,0.00085,0.0015,0.00131,0.00216,0.00038,1e-05,0.0486,35.09,1.019,5.975,,,,,True,True,False,,data/processed/waveforms/us70005g9r_KMON.mseed
us70005g9r,YUVA,KO,,HNE,strong_motion,40.6861,33.0299,10.0,40.391,31.6872,118.11,118.53,4.7,mb,,2019-09-14 06:03:13.477000+00:00,0.00087,0.0612,14.16,629.0,C,True,0.00123,0.00196,0.00198,0.00055,0.00019,1.8e-05,0.0708,36.23,4.09,8.697,2019-09-14T06:03:31.540000Z,2019-09-14T06:03:33.100000Z,0.329,0.161,True,True,True,,data/processed/waveforms/us70005g9r_YUVA.mseed
us70005lkl,SLVT,KO,,HHE,broadband,40.9035,28.1502,8.0,41.2288,28.2098,36.52,37.39,5.7,mww,5.7,2019-09-26 10:59:25.648000+00:00,0.02782,0.949,43.54,466.0,C,True,0.03084,0.03208,0.0124,0.00902,0.00511,0.003451,0.7364,49.68,2.8,13.252,2019-09-26T10:59:32.920000Z,2019-09-26T11:01:58.340000Z,0.564,0.008,True,False,True,,data/processed/waveforms/us70005lkl_SLVT.mseed
us70005lkl,TKR,KO,,HNE,strong_motion,40.9035,28.1502,8.0,40.9893,27.5351,52.53,53.14,5.7,mww,5.7,2019-09-26 10:59:25.648000+00:00,0.02468,1.0314,,449.0,C,True,0.03848,0.08765,0.0105,0.00315,0.00179,0.006109,0.8831,17.36,4.119,7.256,,,,,True,True,False,,data/processed/waveforms/us70005lkl_TKR.mseed
us70005lkl,CTYL,KO,,HHE,broadband,40.9035,28.1502,8.0,41.476,28.2897,64.72,65.21,5.7,mww,5.7,2019-09-26 10:59:25.648000+00:00,0.01154,0.2923,34.13,461.0,C,True,0.02154,0.04429,0.00701,0.00276,0.00108,0.001438,0.4004,14.52,3.895,7.956,2019-09-26T10:59:38.060000Z,2019-09-26T11:01:10.160000Z,0.555,0.01,True,False,True,,data/processed/waveforms/us70005lkl_CTYL.mseed
us70005lkl,MDNY,KO,,HHE,broadband,40.9035,28.1502,8.0,40.3709,28.8846,85.72,86.09,5.7,mww,5.7,2019-09-26 10:59:25.648000+00:00,0.00797,0.3404,39.39,571.0,C,True,0.01624,0.02134,0.0083,0.00401,0.0024,0.001519,0.5344,28.21,3.581,8.355,2019-09-26T10:59:39.280000Z,2019-09-26T11:01:57.040000Z,0.565,0.046,True,False,True,,data/processed/waveforms/us70005lkl_MDNY.mseed
us70005q4l,DALY,KO,,BHE,broadband,36.2765,28.5721,17.77,36.8162,28.6532,60.45,63.01,5.1,mww,5.1,2019-10-03 04:44:56.550000+00:00,0.00436,0.2207,21.5,458.0,C,False,0.01329,0.01244,0.00424,0.00104,0.00018,0.000222,0.1567,13.14,2.294,6.245,2019-10-03T04:45:06.300000Z,,0.538,,True,False,True,,data/processed/waveforms/us70005q4l_DALY.mseed
us70005q4l,FETY,KO,,HHE,broadband,36.2765,28.5721,17.77,36.6353,29.0835,60.69,63.24,5.1,mww,5.1,2019-10-03 04:44:56.550000+00:00,0.02461,0.2614,28.39,382.0,C,False,0.0342,0.04693,0.00472,0.00123,0.00022,0.002609,0.4094,8.09,4.771,16.044,2019-10-03T04:44:57.170000Z,,0.556,,True,False,True,,data/processed/waveforms/us70005q4l_FETY.mseed
us70005q4l,DATC,KO,,HNE,strong_motion,36.2765,28.5721,17.77,36.7584,27.6602,97.53,99.14,5.1,mww,5.1,2019-10-03 04:44:56.550000+00:00,0.00735,0.5136,,436.0,C,True,0.01086,0.01569,0.01458,0.00408,0.00063,0.000637,0.3047,21.25,2.381,6.276,,,,,True,True,False,,data/processed/waveforms/us70005q4l_DATC.mseed
us70005q4l,CAME,KO,,HNE,strong_motion,36.2765,28.5721,17.77,36.9435,29.3023,98.73,100.32,5.1,mww,5.1,2019-10-03 04:44:56.550000+00:00,0.00175,0.0901,11.08,469.0,C,True,0.00284,0.00493,0.00174,0.00063,0.00013,5.3e-05,0.1041,29.96,4.785,7.502,2019-10-03T04:45:13.580000Z,2019-10-03T04:45:27.100000Z,0.307,0.105,True,True,True,,data/processed/waveforms/us70005q4l_CAME.mseed
us70005q4l,DAT,KO,,BHE,broadband,36.2765,28.5721,17.77,36.7308,27.5767,102.31,103.84,5.1,mww,5.1,2019-10-03 04:44:56.550000+00:00,0.00228,0.0947,,789.0,B,False,0.00369,0.00682,0.00197,0.00089,0.00014,8.1e-05,0.1171,25.58,3.095,5.821,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us70005q4l_DAT.mseed
us70005r33,DAT,KO,,BHE,broadband,35.9894,27.978,76.05,36.7308,27.5767,89.93,117.78,5.0,mb,,2019-10-05 14:51:37.881000+00:00,0.00201,0.0696,,789.0,B,False,0.00336,0.0045,0.00111,0.0002,4e-05,1.7e-05,0.0395,14.36,6.199,7.561,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us70005r33_DAT.mseed
us70005r33,DATC,KO,,HNE,strong_motion,35.9894,27.978,76.05,36.7584,27.6602,90.12,117.92,5.0,mb,,2019-10-05 14:51:37.881000+00:00,0.00297,0.1365,,436.0,C,True,0.00593,0.0078,0.00255,0.00125,0.00017,5.8e-05,0.0885,14.11,4.038,11.537,,,,,True,True,False,,data/processed/waveforms/us70005r33_DATC.mseed
us70005r33,DALY,KO,,BHE,broadband,35.9894,27.978,76.05,36.8162,28.6532,110.02,133.75,5.0,mb,,2019-10-05 14:51:37.881000+00:00,0.00053,0.0121,13.38,458.0,C,False,0.00169,0.00115,0.00046,8e-05,1e-05,3e-06,0.0221,26.38,9.171,7.644,2019-10-05T14:51:57.080000Z,2019-10-05T14:52:11.600000Z,0.459,0.06,True,False,False,has_gaps,data/processed/waveforms/us70005r33_DALY.mseed
us70005r33,BODT,KO,,BHE,broadband,35.9894,27.978,76.05,37.0622,27.3103,133.38,153.54,5.0,mb,,2019-10-05 14:51:37.881000+00:00,0.00112,0.0414,,464.0,C,False,0.00218,0.00244,0.0006,0.00014,3e-05,5e-06,0.0201,11.7,4.557,8.211,,,,,True,False,False,,data/processed/waveforms/us70005r33_BODT.mseed
us70005s19,SLVT,KO,,HHE,broadband,40.849,28.1699,10.0,41.2288,28.2098,42.36,43.52,4.5,mb,,2019-09-26 20:02:41.002000+00:00,0.00056,0.0255,13.33,466.0,C,True,0.00094,0.0012,0.00061,0.0001,3e-05,3e-06,0.0203,16.78,2.947,9.869,2019-09-26T20:02:48.770000Z,,0.469,,True,False,True,,data/processed/waveforms/us70005s19_SLVT.mseed
us70005s19,TKR,KO,,HNE,strong_motion,40.849,28.1699,10.0,40.9893,27.5351,55.57,56.46,4.5,mb,,2019-09-26 20:02:41.002000+00:00,0.0004,0.0259,,449.0,C,True,0.00089,0.0011,0.00028,3e-05,1e-05,3e-06,0.0249,44.77,0.005,9.696,,,,,True,True,False,,data/processed/waveforms/us70005s19_TKR.mseed
us70005s19,CTYL,KO,,HHE,broadband,40.849,28.1699,10.0,41.476,28.2897,70.44,71.15,4.5,mb,,2019-09-26 20:02:41.002000+00:00,0.00037,0.0168,9.87,461.0,C,True,0.00053,0.00107,0.00027,4e-05,1e-05,1e-06,0.0114,17.53,3.938,7.85,2019-09-26T20:02:53.900000Z,,0.322,,True,False,True,,data/processed/waveforms/us70005s19_CTYL.mseed
us70005s19,MDNY,KO,,HHE,broadband,40.849,28.1699,10.0,40.3709,28.8846,80.41,81.03,4.5,mb,,2019-09-26 20:02:41.002000+00:00,0.00036,0.0089,6.25,571.0,C,True,0.0008,0.00072,9e-05,2e-05,0.0,2e-06,0.0165,21.08,7.295,9.529,2019-09-26T20:02:54.880000Z,,0.086,,True,False,True,,data/processed/waveforms/us70005s19_MDNY.mseed
us700069pz,VANB,KO,,HHE,broadband,38.5443,44.4021,10.0,38.509,43.4056,86.77,87.34,4.7,mwr,4.7,2019-11-19 00:14:13.557000+00:00,0.00061,0.0603,1.25,548.0,C,False,0.00066,0.00106,0.00233,0.00093,0.00029,1.4e-05,0.0538,28.72,1.624,2.845,2019-11-19T00:14:16.280000Z,,0.004,,True,False,True,,data/processed/waveforms/us700069pz_VANB.mseed
us700069pz,ERCV,KO,,HNE,strong_motion,38.5443,44.4021,10.0,39.0198,43.3381,106.31,106.78,4.7,mwr,4.7,2019-11-19 00:14:13.557000+00:00,0.00152,0.1816,,344.0,D,True,0.00175,0.00316,0.00499,0.00199,0.00087,8.2e-05,0.1435,35.31,1.881,3.618,,,,,True,False,False,has_gaps,data/processed/waveforms/us700069pz_ERCV.mseed
us700069pz,AKDM,KO,,HHE,broadband,38.5443,44.4021,10.0,38.3285,42.98,126.16,126.56,4.7,mwr,4.7,2019-11-19 00:14:13.557000+00:00,0.0005,0.0483,10.24,353.0,D,False,0.00051,0.00073,0.00118,0.00077,0.00012,4e-06,0.0257,24.82,1.786,6.109,2019-11-19T00:14:33.820000Z,2019-11-19T00:14:34.830000Z,0.235,0.248,True,False,True,,data/processed/waveforms/us700069pz_AKDM.mseed
us700069pz,CUKT,KO,,BHE,broadband,38.5443,44.4021,10.0,37.2473,43.6077,160.18,160.49,4.7,mwr,4.7,2019-11-19 00:14:13.557000+00:00,0.00031,0.0423,10.4,900.0,B,True,0.00032,0.0005,0.0011,0.00077,0.0002,4e-06,0.0297,40.0,1.248,2.916,2019-11-19T00:14:24.840000Z,2019-11-19T00:14:43.540000Z,0.324,0.087,True,False,True,,data/processed/waveforms/us700069pz_CUKT.mseed
us700069pz,TASB,KO,,HHE,broadband,38.5443,44.4021,10.0,39.9838,44.2384,160.68,160.99,4.7,mwr,4.7,2019-11-19 00:14:13.557000+00:00,0.00012,0.0191,1.97,228.0,D,False,0.00013,0.00017,0.00034,0.00024,0.00016,1e-06,0.0192,109.38,0.676,3.478,2019-11-19T00:15:06.190000Z,2019-11-19T00:17:06.840000Z,0.018,0.012,True,False,True,,data/processed/waveforms/us700069pz_TASB.mseed
us70006cg8,KOZT,KO,,BHE,broadband,37.6256,35.8158,12.36,37.4795,35.8264,16.27,20.43,4.5,mb,,2019-11-24 13:33:23.519000+00:00,0.00231,0.1147,,567.0,C,False,0.00394,0.00929,0.00125,0.00043,8e-05,3.6e-05,0.0433,9.44,2.985,5.807,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us70006cg8_KOZT.mseed
us70006cg8,CEYT,KO,,BHE,broadband,37.6256,35.8158,12.36,37.0105,35.7478,68.66,69.76,4.5,mb,,2019-11-24 13:33:23.519000+00:00,0.0002,0.0135,4.66,360.0,D,False,0.00028,0.00062,0.00019,8e-05,1e-05,1e-06,0.0092,21.4,4.135,6.256,2019-11-24T13:33:38.120000Z,,0.157,,True,False,True,,data/processed/waveforms/us70006cg8_CEYT.mseed
us70006cg8,CMRD,KO,,HNE,strong_motion,37.6256,35.8158,12.36,37.6623,34.9902,72.81,73.85,4.5,mb,,2019-11-24 13:33:23.519000+00:00,0.00058,0.0141,,426.0,C,True,0.00121,0.00066,0.00017,4e-05,1e-05,4e-06,0.0348,123.91,49.402,21.075,,,,,True,True,False,,data/processed/waveforms/us70006cg8_CMRD.mseed
us70006cg8,KARA,KO,,BHE,broadband,37.6256,35.8158,12.36,37.2607,35.0547,78.49,79.46,4.5,mb,,2019-11-24 13:33:23.519000+00:00,0.00014,0.0046,,623.0,C,False,0.00024,0.0004,9e-05,3e-05,1e-05,0.0,0.0067,24.2,3.814,9.883,,,,,True,False,False,,data/processed/waveforms/us70006cg8_KARA.mseed
us70006fht,DAT,KO,,BHE,broadband,35.2797,27.1515,10.0,36.7308,27.5767,165.83,166.13,4.5,mb,,2019-12-03 09:46:00.260000+00:00,0.00016,0.0075,,789.0,B,False,0.00028,0.00059,0.00023,4e-05,1e-05,1e-06,0.0103,28.04,6.837,5.334,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us70006fht_DAT.mseed
us70006fht,DATC,KO,,HNE,strong_motion,35.2797,27.1515,10.0,36.7584,27.6602,170.67,170.96,4.5,mb,,2019-12-03 09:46:00.260000+00:00,0.00059,0.0432,,436.0,C,True,0.00219,0.00045,0.00043,0.00011,5e-05,2.9e-05,0.1375,136.5,7.614,18.049,,,,,True,True,False,,data/processed/waveforms/us70006fht_DATC.mseed
us70006fht,BODT,KO,,BHE,broadband,35.2797,27.1515,10.0,37.0622,27.3103,198.72,198.97,4.5,mb,,2019-12-03 09:46:00.260000+00:00,3e-05,0.0019,,464.0,C,False,5e-05,8e-05,6e-05,3e-05,1e-05,0.0,0.0031,47.94,3.009,5.701,,,,,True,False,False,,data/processed/waveforms/us70006fht_BODT.mseed
us70006fht,DALY,KO,,BHE,broadband,35.2797,27.1515,10.0,36.8162,28.6532,217.75,217.98,4.5,mb,,2019-12-03 09:46:00.260000+00:00,4e-05,0.0035,3.26,458.0,C,False,5e-05,0.00012,9e-05,4e-05,2e-05,0.0,0.0042,51.06,1.667,4.335,2019-12-03T09:47:07.140000Z,,0.062,,True,False,True,,data/processed/waveforms/us70006fht_DALY.mseed
us70006rg4,URFA,KO,,BHE,broadband,38.2975,39.0277,10.0,37.4409,38.8213,96.96,97.47,4.9,mww,4.9,2019-12-27 07:02:27.680000+00:00,0.00255,0.2329,36.39,364.0,C,False,0.00379,0.00602,0.00456,0.00289,0.00073,6.2e-05,0.1038,28.28,1.1,6.074,2019-12-27T07:02:42.120000Z,,0.555,,True,False,True,,data/processed/waveforms/us70006rg4_URFA.mseed
us70006rg4,DYBB,KO,,BHE,broadband,38.2975,39.0277,10.0,37.9532,40.1393,104.5,104.98,4.9,mww,4.9,2019-12-27 07:02:27.680000+00:00,0.00084,0.0791,28.22,371.0,C,False,0.00149,0.00103,0.00115,0.00102,0.00021,1.3e-05,0.053,47.56,0.948,5.763,2019-12-27T07:02:45.500000Z,2019-12-27T07:03:00.160000Z,0.562,0.156,True,False,False,has_gaps,data/processed/waveforms/us70006rg4_DYBB.mseed
us70006rg4,ILIC,KO,,BHE,broadband,38.2975,39.0277,10.0,39.4518,38.5675,134.39,134.76,4.9,mww,4.9,2019-12-27 07:02:27.680000+00:00,0.00133,0.0986,17.0,787.0,B,False,0.00418,0.00263,0.00218,0.00147,0.00034,4e-05,0.0803,26.22,10.194,7.863,2019-12-27T07:02:47.280000Z,,0.398,,True,False,True,,data/processed/waveforms/us70006rg4_ILIC.mseed
us70006rg4,DARE,KO,,BHE,broadband,38.2975,39.0277,10.0,38.5712,37.4832,137.93,138.29,4.9,mww,4.9,2019-12-27 07:02:27.680000+00:00,0.00035,0.0419,16.68,510.0,C,False,0.00043,0.00062,0.00102,0.00071,0.00019,3e-06,0.0269,38.92,1.309,3.674,2019-12-27T07:02:38.780000Z,2019-12-27T07:02:57.600000Z,0.344,0.27,True,False,True,,data/processed/waveforms/us70006rg4_DARE.mseed
